Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,18/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Tajikistan,TJK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644.666922,3312.553008,2308.206925,1898.223406,1471.356424,1269.930252,1042.511314,1045.093741,1084.509437,1107.496064,1179.868723,1277.421441,1388.917218,1511.414636,1633.324595,1706.821159,1788.110936,1886.66563,1991.893162,2022.460983,2106.338756,2211.753822,2324.369287,2440.586951,2546.500484,2640.58952,2762.585453,2896.912851
Turkmenistan,TKM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316.756977,7713.442194,6372.936516,6289.5988,5069.65859,4600.950576,4818.178022,4202.477205,4441.334655,5113.152372,5333.089242,5506.288635,5465.458385,5588.665852,5808.663395,6495.367897,7124.610846,7815.008519,8844.633509,9248.886549,9942.426956,11212.53851,12235.36862,13236.03965,14332.36577,14992.32314,15648.37311,16389.02331
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9745.765031,9965.453269,10116.3384,10352.63882,10661.06329,10583.58301,10800.87558,11195.59443,11290.53567,11125.91473,11364.57623,11267.52063,11133.07466,11192.60622,11718.15735,12069.16925,12559.45178,13087.00287,13431.11147,12991.08394,13608.60175,14059.24689,14297.11746,14544.98636,14563.16403,14487.20572,14332.7251,14446.82767
Timor-Leste,TLS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308.010512,3527.787081,3174.24895,3015.836776,4770.125756,6293.550411,8728.120689,9039.194565,9822.375924,9109.759847,8860.850005,9717.151404,9977.079097,8672.49918,6262.905516,7398.837883,7297.001796,6570.101619
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8148.731165,7813.50622,7981.725187,8023.350404,7969.601355,8022.267531,8318.076098,8430.081383,8799.645238,9020.956965,9256.741858,9306.942614,9456.48769,9535.068899,10111.1008,10383.60819,10773.23629,11229.21677,11433.43661,11518.05414,11904.72178,11617.0172,11690.924,11682.05781,11734.57712,11637.19251,12232.13902,12458.12794
Tonga,TON,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574.195232,3796.296289,3799.366263,3935.289449,4122.04024,4264.232505,4251.701851,4230.479359,4327.156125,4474.119799,4601.738191,4741.90785,4875.696568,4948.320971,4900.630755,4946.881308,4875.434323,4641.842176,4755.610258,4836.417883,4984.19363,5101.456005,5128.53418,4950.709252,5031.629951,5189.842453,5327.2672,5425.620625
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.597556,1844.159932,1909.442492,1949.864405,2023.938901,2119.61923,2218.808815,2256.272355,2335.148072,2466.740031,2520.236474,2579.880614,2627.92373,2767.643205,2926.162448,3130.568064,3346.107958,3588.229928,3669.82913,3887.939733,4173.310172,4371.638183,4547.649923,4758.13957,5022.284611,5332.822278,5624.744718,5914.965316
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.888302,2450.519616,2355.293301,2302.942648,2279.267597,2290.690315,2349.717308,2371.464315,2368.28123,2358.552161,2379.286194,2413.067852,2436.506526,2492.595748,2723.834239,2799.532914,2915.675779,3040.484324,3121.923539,3138.268221,3227.606154,3294.688904,3327.876874,3405.807014,3478.798839,3499.271211,3458.964427,3466.731949
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12255.41389,12502.18456,12220.92964,11976.32954,12344.75533,12871.46008,13752.91808,14760.38732,15936.04189,17184.48678,18323.95826,19021.84963,20443.87863,23283.02293,25007.6684,26429.34528,29777.56705,31047.53484,31951.0206,30403.81002,31260.90705,31012.71642,31254.78873,31405.44627,31181.8212,31524.58862,29540.8743,28763.07076
Tunisia,TUN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614.938383,5706.033665,6018.766664,6023.379562,6095.682127,6131.297603,6468.616998,6727.4545,6963.760802,7305.146991,7573.929213,7791.955558,7832.080845,8138.211054,8578.441655,8802.943118,9179.489146,9698.423639,10003.29949,10195.57651,10436.3656,10120.67717,10404.22409,10579.12288,10767.02765,10765.88625,10761.51453,10849.29739
Turkey,TUR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.17814,11289.90986,11665.21327,12357.18159,11594.01885,12310.20184,13010.25689,13776.05667,13874.09019,13197.75597,13862.05043,12842.35786,13468.49905,14020.93611,15161.62025,16309.68325,17250.77173,17901.47793,17836.80519,16783.44147,17959.25911,19660.88949,20282.02838,21650.75677,22401.88043,23388.4813,23756.48429,25129.34065
Tuvalu,TUV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.715762,2425.196423,2477.506569,2566.108775,2819.524183,2666.815396,2500.792413,2744.725059,3160.31176,3097.908226,3043.414457,3063.230227,3262.612943,3111.228556,3029.763194,2876.577955,2906.223804,3058.800344,3272.006838,3096.715258,2986.449856,3181.601723,3031.898968,3143.110114,3159.486065,3419.203468,3492.497412,3575.103821
Tanzania,TZA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.58375,1454.33064,1414.306721,1384.177184,1361.412353,1368.211617,1390.970798,1402.619589,1418.133015,1449.367072,1481.527903,1528.500436,1593.244872,1655.221156,1733.517325,1820.07786,1847.602651,1942.488616,1986.914954,2028.609813,2090.583225,2186.131582,2227.828714,2316.44306,2402.099346,2490.957101,2583.589673,2683.304024
Uganda,UGA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.4524841,785.1074145,785.2856907,823.1969913,848.0949739,916.2448658,968.6436054,987.138325,1004.066031,1051.312041,1049.778625,1067.961203,1122.249626,1154.200711,1190.574441,1222.703216,1308.421644,1370.274595,1439.110548,1485.027085,1515.866412,1602.544811,1608.439799,1610.810913,1637.275081,1665.949905,1687.082736,1697.706511
Ukraine,UKR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10463.95996,9563.882136,8611.474559,7382.299722,5717.528569,5059.822915,4594.432331,4497.390275,4451.547944,4484.733006,4797.380277,5291.680225,5622.439849,6201.06328,7004.327676,7246.351027,7828.081179,8497.059496,8739.686077,7479.34217,7824.498452,8281.867126,8322.173034,8338.91505,8243.473515,7464.939834,7668.055776,7894.392926
Upper middle income,UMC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5997.783924,5942.652527,5861.022356,5960.063247,5999.052559,6135.64585,6348.628459,6589.286291,6678.67894,6851.535135,7226.028301,7430.769901,7751.422235,8122.938948,8713.231564,9275.87789,9986.776127,10822.64973,11392.1835,11536.95328,12320.00847,13002.5153,13599.83113,14186.82626,14703.16274,15125.58535,15669.1344,16319.65863
Uruguay,URY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9840.72007,10117.19702,10840.71829,11047.22672,11764.79924,11511.0894,12066.24967,13005.63899,13506.11129,13175.44318,12874.76476,12358.045,11400.22433,11499.40964,12080.45626,12975.75648,13485.55487,14330.29472,15307.85795,15900.82926,17082.40466,17904.74583,18477.37913,19270.5761,19827.56499,19831.4459,20093.63226,20551.40942
United States,USA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37062.13026,36543.08492,37321.12904,37843.57328,38891.6982,39476.26582,40500.79542,41811.63877,43166.08185,44672.54941,45986.05271,45977.54999,46366.57797,47260.04194,48597.33736,49762.2379,50598.94836,51011.42503,50383.84056,48557.86764,49374.17889,49793.71352,50520.34829,51003.68599,51921.98464,53005.63615,53399.35917,54225.44612
Uzbekistan,UZB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.022647,2991.446165,2594.852007,2478.209376,2303.672203,2242.059663,2236.976535,2309.349584,2370.19491,2445.609277,2503.657346,2575.992404,2646.445073,2725.692293,2901.895529,3069.115166,3253.221059,3525.435558,3781.528957,4019.435793,4239.702208,4469.997484,4765.860109,5067.360265,5370.865802,5700.236028,6038.928299,6253.10386
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.149208,5623.316611,5971.453224,6220.175341,6140.462021,6617.845538,6705.940527,6945.601882,7235.134246,7434.165952,7554.635333,7677.371516,8150.909745,8761.171151,9107.742097,9318.463174,10019.88113,9848.748636,10494.01034,10265.45945,9915.577619,9871.648577,10009.13083,10193.27262,10290.11096,10468.26274,10583.05397,10727.14607
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14450.68384,15490.07649,16059.97594,15752.5068,15054.65778,15323.49839,14981.62528,15618.83956,15359.52283,14166.46488,14413.06332,14627.4273,13090.59206,11860.73286,13785.21822,14948.12511,16149.48034,17275.95936,17897.09846,17053.93131,16544.97206,16981.33549,17678.8125,17665.24,16745.02198,,,
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.877479,1507.191728,1603.903822,1699.222153,1815.275905,1954.776754,2104.505112,2244.310844,2343.440239,2426.282479,2562.104865,2692.125097,2833.770963,3000.311156,3196.297215,3405.679195,3609.683037,3831.243217,4009.959321,4185.019792,4408.168612,4632.765965,4821.137231,5024.438902,5264.8281,5554.858056,5837.628704,6171.884192
Vanuatu,VUT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.287954,2557.053812,2547.88244,2493.588783,2646.649631,2609.434204,2614.769639,2693.108513,2760.384391,2719.729957,2822.917121,2663.600485,2466.654977,2507.806814,2541.579864,2609.539864,2761.023672,2833.643045,2944.26146,2970.033065,2948.032937,2915.299885,2899.164415,2890.18939,2892.341604,2806.789686,2856.47531,2921.908676
World,WLD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8925.589983,8906.41425,8925.296301,8955.440877,9083.400429,9242.102057,9460.217707,9696.596277,9799.541462,10008.35899,10345.60223,10452.59099,10602.44499,10865.26777,11309.7194,11697.9641,12170.49373,12671.50753,12873.9764,12669.07709,13175.93399,13555.67622,13838.01198,14137.54695,14462.38813,14778.02574,15080.37928,15469.20724
Samoa,WSM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649.144217,3538.921508,3499.974858,3607.802844,3483.154586,3685.713886,3924.341024,3928.604459,3996.659685,4065.811846,4325.830632,4600.843262,4773.081877,4958.283843,5155.135068,5335.149447,5405.190891,5709.361492,5728.009131,5414.239286,5399.893096,5667.490534,5644.292861,5489.787094,5511.163112,5558.791879,5914.281291,6021.557424
Kosovo,XKX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4622.773066,5865.734276,5820.663146,6164.561063,6321.297476,6698.125641,6943.747583,7390.074096,7524.844206,7714.092433,7905.638414,8215.22394,8386.589965,8584.475807,8698.291559,9154.943527,9451.90894,9795.833612
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3327.102629,3367.630825,3462.462546,3423.342685,3485.502549,3532.144394,3563.557175,3631.247334,3738.35657,3771.922332,3893.822682,3928.649005,3969.068996,4002.93706,4046.569383,4155.375757,4170.095165,4192.210986,4227.580301,4272.811665,4478.743599,3805.237917,3793.412118,3872.785357,3766.805255,2308.636584,1479.147005,
South Africa,ZAF,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9696.384085,9378.590638,8963.083127,8862.016475,8944.71037,9032.900247,9243.94213,9323.756817,9220.957918,9294.563712,9538.968503,9661.165358,9878.963128,10037.42149,10364.36297,10783.19496,11261.95976,11741.35315,11989.86005,11676.04494,11887.80503,12118.73786,12215.25187,12339.7324,12389.71467,12377.65926,12286.69712,12294.87614
Zambia,ZMB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.933063,2280.716944,2184.880745,2275.014162,2025.754058,2029.481349,2096.660404,2115.319145,2047.091657,2081.720118,2102.983169,2154.862984,2191.961814,2282.299191,2378.300439,2482.582018,2607.132776,2748.858048,2881.811825,3060.067789,3279.277161,3361.112069,3509.413319,3576.680691,3632.503753,3627.202041,3652.151926,3689.250826
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.794934,2681.495078,2384.972017,2360.793275,2529.82666,2488.298018,2698.917289,2725.88869,2761.318526,2699.85751,2583.49099,2590.18453,2334.44882,1917.251746,1785.608965,1662.485685,1582.409117,1501.078384,1215.020416,1336.212644,1474.877128,1667.137943,1871.36634,1929.765001,1925.138698,1912.280261,1879.628119,1899.774977
